CompanyID,vagueness,is_hardware,is_serial,employees_log,year_founded,founding_cohort,z_vagueness,z_employees_log,growth,sector_fe,early_funding_musd,founder_credibility
969,57.14866450189626,0,0,3.206467748897977,2019,2019-20,0.2887243482451699,0.7043452003934835,1,Enterprise Software,6.362987572174278,0
970,83.09016647323578,1,0,1.3732910416515265,2019,2019-20,1.4594817415558032,-1.1432730619055211,0,AI/ML Software,4.61865883594933,0
971,49.295446408905526,0,0,2.748347684001961,2017,2017-18,-0.06569665458680239,0.24261611836795535,0,AI/ML Software,18.9431500205028,0
972,26.860066494826835,0,1,3.6144396650004227,2021,2021+,-1.078220406494457,1.1155310722826244,0,Enterprise Software,1.2995640279393306,1
973,96.96044896660871,0,0,1.2731196154282864,2017,2017-18,2.0854568988294315,-1.2442336270921668,0,Enterprise Software,3.3498927316301574,0
974,12.856316574956283,0,0,2.7417496755471613,2021,2021+,-1.7102190382959241,0.2359661315621539,0,Enterprise Software,2.2144017498126827,0
975,64.451132579901,0,1,2.314518754268456,2017,2017-18,0.6182896332924441,-0.19463046572880396,0,Enterprise Software,1.809630739093264,1
976,27.4635767213863,0,0,1.5225523333649806,2018,2017-18,-1.0509835849540663,-0.9928359069198717,1,FinTech,8.620282213573727,0
977,74.56294627761663,0,1,1.275037243469721,2016,≤2016,1.0746425715093448,-1.2423008921977916,0,Enterprise Software,1.5003405850299831,1
978,76.68912420277479,0,0,1.7924660831175834,2019,2019-20,1.170598408149911,-0.7207958077209307,0,Biotech/Healthcare,2.111394796855819,0
979,32.98917347303122,0,0,1.6895002590814592,2019,2019-20,-0.8016096953239019,-0.8245727846647213,0,FinTech,3.508173226256442,0
980,66.35305008463041,0,0,2.2944045689546626,2016,≤2016,0.7041244466578744,-0.2149031082788248,0,FinTech,5.262685973972377,0
981,27.15091892247628,1,0,2.073375619622103,2017,2017-18,-1.06509404124355,-0.4376732982279473,0,FinTech,1.0384566294804052,0
982,22.402703900060956,0,1,2.9236162120725044,2020,2019-20,-1.2793841717326406,0.4192653917245943,1,Hardware/Robotics,5.654761125485969,1
983,12.914184240325257,1,1,3.308492274428852,2021,2021+,-1.7076074317228276,0.8071734633907689,0,Biotech/Healthcare,4.018147893814413,1
984,59.03248370701344,0,1,0.9709943634028575,2018,2017-18,0.3737423732033297,-1.5487389870704433,1,Enterprise Software,2.150467468793134,1
985,69.57876191529992,0,1,2.249349425563156,2019,2019-20,0.8497029863514611,-0.260313190902931,0,FinTech,1.3784322812290521,1
986,65.1028351577538,0,1,1.550075356203746,2015,≤2016,0.6477014079885941,-0.9650960608758106,0,AI/ML Software,8.156154959431586,1
987,36.307087522085766,0,0,1.4148336788961076,2018,2017-18,-0.6518700076376825,-1.1014031565473839,0,FinTech,7.877565931052987,0
988,24.6944662762971,0,1,0.9311983649153524,2018,2017-18,-1.1759553976911867,-1.5888484938524607,0,Hardware/Robotics,0.7786522362887427,1
989,19.67713379644367,0,0,0.8573105178046392,2017,2017-18,-1.402390979639207,-1.6633184209162664,1,Enterprise Software,0.5087606719600541,0
990,56.38540385467231,0,0,1.9808740002795062,2016,≤2016,0.2542778830116706,-0.5309036346783416,0,Enterprise Software,2.0639953940027387,0
991,91.26439597248843,0,0,2.892907833334636,2021,2021+,1.8283902045831564,0.38831509591437574,0,Hardware/Robotics,0.6222286137769973,0
992,78.14281038868872,0,1,2.88934702280679,2021,2021+,1.2362042412891239,0.3847262337311349,0,Other,1.0021847023368062,1
993,76.07522413471406,1,0,1.4473207160969168,2015,≤2016,1.1428926860899447,-1.068660190207624,1,AI/ML Software,0.6277726059070836,0
994,57.3462934162748,0,1,1.346179113356402,2017,2017-18,0.2976434737798536,-1.1705985748504544,1,Other,5.333109252527622,1
995,94.50074652095333,0,0,2.7392448538001344,2016,≤2016,1.9744488767504933,0.23344157711777513,0,FinTech,0.94761215466845,0
996,17.339075545959663,0,0,2.0682573426964965,2021,2021+,-1.5079091175546322,-0.44283189634992454,0,Hardware/Robotics,1.3773577883011654,0
997,60.61793505716271,0,1,3.389710181603402,2015,≤2016,0.4452948566320962,0.8890311958877106,0,AI/ML Software,4.018968169598592,1
998,78.13962164871724,0,0,1.3892788552817024,2020,2019-20,1.2360603313142473,-1.127159298120187,0,FinTech,6.399486911750331,0
999,19.566351596670987,0,1,0.6422890485682808,2020,2019-20,-1.4073906546608912,-1.8800338045326095,0,Biotech/Healthcare,1.2688305904391086,1
1000,48.53019028783693,0,0,3.112484210297815,2019,2019-20,-0.10023317689407316,0.6096212702962209,0,Hardware/Robotics,4.454617323556194,0
1001,49.316842088876314,0,0,0.6099607363949797,2015,≤2016,-0.06473105319107819,-1.912616795427368,0,FinTech,5.402606334542486,0
1002,34.23955401296737,0,1,1.0542000977536574,2017,2017-18,-0.7451791824261018,-1.4648777675236089,0,Biotech/Healthcare,0.7143451893864257,1
1003,17.169585773715205,0,0,1.830771610302453,2015,≤2016,-1.5155583047206242,-0.6821885140028783,0,Enterprise Software,5.744531381831879,0
1004,88.4773299773861,0,0,2.2150065582491236,2015,≤2016,1.7026080458239727,-0.29492660737189064,0,AI/ML Software,3.7592425781401193,0
1005,27.109136805295204,0,0,3.1014773275666383,2015,≤2016,-1.066979696231914,0.5985276766100714,0,FinTech,0.651828966033779,0
1006,32.83060043548363,0,0,1.4857818229604833,2019,2019-20,-0.8087662029268031,-1.0298960911720771,0,Enterprise Software,2.5892588630576747,0
1007,36.6173044553541,0,0,3.817711726208887,2020,2019-20,-0.6378697092526734,1.3204044873872973,0,Enterprise Software,0.634625239629508,0
1008,43.36201838707415,0,0,0.9839014181998635,2020,2019-20,-0.33347624313607993,-1.53573025198169,0,Enterprise Software,1.1117910096808743,0
1009,57.75323201852529,0,1,2.128061059932531,2016,≤2016,0.31600888599594734,-0.38255705231449433,0,Biotech/Healthcare,1.4614676096473702,1
1010,71.22514318486434,1,0,3.3301549592649,2015,≤2016,0.924005277933507,0.8290068043640071,0,Other,5.034231397979314,0
1011,73.98927523659628,0,0,3.3830936491984773,2021,2021+,1.0487524124374143,0.8823625392022377,0,AI/ML Software,2.5625012516379613,0
1012,91.1076127883734,1,1,-0.45502594877693037,2018,2017-18,1.8213144742668375,-2.9859933230969222,0,FinTech,2.913032473459747,1
1013,58.2248633519846,1,1,5.2079441417835355,2021,2021+,0.33729392458679236,2.7215889938793154,0,Biotech/Healthcare,1.1213224188314286,1
1014,87.90605228921126,0,0,2.1777718272185838,2017,2017-18,1.6768259003721389,-0.3324546693267866,0,FinTech,1.6606170718816375,0
1015,41.006890351970746,0,0,2.778445337419006,2018,2017-18,-0.43976475188691233,0.2729508776335837,0,FinTech,0.4616517384779597,0
1016,52.44146855034801,0,0,2.1663611200280983,2021,2021+,0.07628543595221178,-0.3439552687548444,0,Enterprise Software,3.2100169160575898,0
1017,47.341153040242204,0,0,4.635153887995252,2016,≤2016,-0.15389522584101661,2.1442863644149988,1,Biotech/Healthcare,2.6529173013557714,0
1018,70.48211796596074,1,0,3.789343740927958,2017,2017-18,0.8904720511601029,1.2918130223842306,0,Other,4.889751152857372,0
1019,33.36725790171941,0,1,4.60750693823832,2016,≤2016,-0.7845464913247131,2.1164216151707764,0,Biotech/Healthcare,4.256020831447627,1
1020,78.3937330195495,1,0,2.973233074892365,2021,2021+,1.247528548014069,0.4692731304775365,0,Hardware/Robotics,0.2519389856944817,0
1021,44.9797229599965,0,0,3.412147027016459,2017,2017-18,-0.26046815011842395,0.911644796185857,0,Enterprise Software,1.0054308793489264,0
1022,52.405561493800214,0,0,1.4553812069097956,2020,2019-20,0.07466492639298103,-1.0605361997760971,0,AI/ML Software,17.928008123334564,0
1023,32.59956839721935,0,0,2.2354036342828243,2020,2019-20,-0.8191928338592898,-0.2743688455214395,0,Other,2.241241401386854,0
1024,44.35910003730223,0,0,3.412954620306918,2018,2017-18,-0.2884772791197104,0.9124587516032828,0,Biotech/Healthcare,8.737565450005905,0
1025,41.579983723200364,0,1,2.8182456379874665,2018,2017-18,-0.4139006634403117,0.313064720387855,0,Enterprise Software,2.023932338480753,1
1026,56.98673761934718,0,0,2.605704338716443,2021,2021+,0.28141647936658576,0.0988490452303005,0,AI/ML Software,1.4313599357332358,0
1027,16.591500738093956,1,0,1.724331200865374,2019,2019-20,-1.5416476703311257,-0.7894674487313956,0,FinTech,0.662397566116392,0
1028,48.48974379270873,0,0,3.6654714207692924,2021,2021+,-0.10205855436285503,1.1669648503483363,0,FinTech,2.429927238790495,0
1029,55.13293233079474,1,0,3.651280275071432,2021,2021+,0.1977530026053342,1.1526619084384446,0,Enterprise Software,1.2223810803824362,0
1030,40.86430751885,1,0,3.5422088065347177,2021,2021+,-0.4461996108330026,1.0427311874296092,0,Other,4.289108726309189,0
1031,78.95334245148314,0,0,2.7920379770000774,2016,≤2016,1.2727840972311693,0.2866505984644023,1,Enterprise Software,6.453890460180544,0
1032,65.81363983752027,0,0,2.51010455105593,2018,2017-18,0.6797805002075331,0.0024961334486622586,0,FinTech,0.804947977268057,0
1033,72.74450894687855,0,1,3.624132386232086,2017,2017-18,0.992575274419695,1.125300151656262,0,Enterprise Software,0.8865338586163175,1
1034,27.075500163158278,0,0,3.4368004830208965,2015,≤2016,-1.0684977404651068,0.9364924692784325,0,Enterprise Software,2.0049391094955875,0
1035,52.79532272164745,0,0,1.6072936846145691,2021,2021+,0.09225511217451855,-0.9074269730611102,0,Biotech/Healthcare,1.2677740780650602,0
1036,6.833451499103059,0,0,2.8163477058465087,2015,≤2016,-1.982034981114422,0.31115183655599293,1,AI/ML Software,1.8217084288976713,0
1037,32.37109784718368,1,0,3.1580514258052776,2015,≤2016,-0.8295038631090044,0.6555474590814595,0,AI/ML Software,2.2069196202814867,0
1038,77.02603672388165,0,0,1.8268968381508681,2019,2019-20,1.1858034963294835,-0.6860938111633845,0,AI/ML Software,9.715940513357584,0
1039,23.30161916156874,0,0,3.403440278401231,2021,2021+,-1.2388155227186892,0.9028694568074156,0,Enterprise Software,3.9076578408861686,0
1040,55.596546317456564,0,0,3.217656290329648,2018,2017-18,0.21867621295476658,0.7156218838664563,0,FinTech,8.324942257622604,0
1041,21.668553168035206,0,0,2.0836947254214473,2016,≤2016,-1.3125168869575787,-0.42727289970111776,0,Other,0.7892837434130321,0
1042,14.922200614082124,0,0,1.1432109716237222,2016,≤2016,-1.6169843051952286,-1.375165676236702,0,AI/ML Software,3.7936916707770107,0
1043,71.85541092582406,0,0,3.086240843992532,2021,2021+,0.9524496840557515,0.5831711617724906,1,Enterprise Software,9.038442934519878,0
1044,49.460863830476946,0,0,4.464612249891538,2021,2021+,-0.05823125533963918,1.9724012189201576,1,AI/ML Software,1.912078248899305,0
1045,10.172496101993005,0,1,2.755399108054928,2019,2019-20,-1.8313416573528944,0.24972309272780585,0,FinTech,2.0876600489776522,1
1046,9.659549568169373,1,0,3.1413831774032035,2017,2017-18,-1.8544912786628154,0.6387479001374301,0,AI/ML Software,1.3914711492243361,0
1047,53.6339360267551,0,0,1.3346648364066482,2020,2019-20,0.130102293427484,-1.1822035599484206,1,FinTech,2.728199240737962,0
1048,68.99107969834888,0,1,2.452210367213317,2021,2021+,0.8231804935068773,-0.055854134109110574,0,AI/ML Software,0.40907116862536264,1
1049,32.45141837602373,0,0,2.3885389924182188,2018,2017-18,-0.8258789437393393,-0.1200271046645851,0,Enterprise Software,3.600591950841221,0
1050,68.14784256960218,0,0,1.6135851283265712,2018,2017-18,0.7851246359900327,-0.9010859660798566,0,Enterprise Software,1.9843890096995966,0
1051,56.698283815570704,1,0,2.9397855131384425,2017,2017-18,0.26839836562078223,0.43556207268281555,0,Enterprise Software,0.3968613445489894,0
1052,42.7999159436488,0,0,2.9013933961161396,2017,2017-18,-0.35884430363486153,0.3968675069825592,0,Hardware/Robotics,4.0798229041096326,0
1053,56.64105347156728,0,1,2.205857430424724,2018,2017-18,0.2658155217886193,-0.3041478109719844,0,Enterprise Software,7.073775155414244,1
1054,23.87227494453461,1,0,2.4872658439029833,2018,2017-18,-1.2130614442662975,-0.020522494409895852,1,Enterprise Software,1.73177872653944,0
1055,47.46457919788122,0,0,4.552948439459977,2015,≤2016,-0.14832492051546337,2.061433310820184,0,AI/ML Software,2.148956733211668,0
1056,30.480600867344222,0,0,1.8793911578679825,2021,2021+,-0.9148232605218358,-0.6331859472390235,0,Enterprise Software,0.507817689576047,0
1057,44.64998528310423,0,0,1.368644122348091,2021,2021+,-0.27534943276355395,-1.1479565891042458,0,Biotech/Healthcare,0.5738232797660333,0
1058,37.08414730422278,0,0,1.34462345050703,2021,2021+,-0.616800778184956,-1.1721664930326559,0,Enterprise Software,2.497065589242754,0
1059,20.377340434762374,0,0,2.749152458473026,2016,≤2016,-1.3707901841431518,0.24342723275965222,0,FinTech,0.3764867987981626,0
1060,61.01276817225841,0,0,-0.044517182301781144,2015,≤2016,0.4631139400889008,-2.5722506158199003,0,AI/ML Software,1.012664997620117,0
1061,88.94346972635343,0,0,1.9896765373006924,2015,≤2016,1.7236452455212914,-0.5220317522839074,1,FinTech,0.5356099638239684,0
1062,63.443112572066674,0,0,1.5313304983167342,2016,≤2016,0.5727970138565719,-0.9839885885952272,0,Biotech/Healthcare,1.320619303455601,0
1063,52.22855311321477,1,1,2.4427484322538136,2019,2019-20,0.06667641938682148,-0.06539060910290606,0,Enterprise Software,4.662508539341452,1
1064,61.32085062103195,0,1,2.4469007003946275,2020,2019-20,0.47701790775620706,-0.061205629871714705,0,AI/ML Software,1.7199445011016408,1
1065,78.03722113077953,0,1,2.8447412877670444,2019,2019-20,1.2314389272187225,0.33976909984604614,1,AI/ML Software,4.844145304187297,1
1066,86.71563157718303,1,0,3.1155190234254584,2019,2019-20,1.6231014147468685,0.6126799913322967,0,Enterprise Software,1.715273263055335,0
1067,45.56574074100463,0,0,3.641797099614418,2019,2019-20,-0.23402077438494656,1.1431040256169445,0,FinTech,4.702364060959518,0
1068,38.56754376789047,0,0,2.146348716860156,2017,2017-18,-0.549854100272146,-0.3641253273309869,0,Other,1.1951188384311424,0
1069,54.1498638279176,0,0,1.8336762184554758,2015,≤2016,0.1533864613331368,-0.6792610236812231,0,Other,8.046234074110412,0
1070,30.389434769256184,1,0,3.3526322267071524,2017,2017-18,-0.9189376477101248,0.8516611451314418,0,Enterprise Software,1.184431934651187,0
1071,18.94267577477926,1,0,0.8410310421073537,2021,2021+,-1.4355375630517597,-1.679726144448897,0,Enterprise Software,2.303359287482511,0
1072,60.85310835446231,0,0,3.257363531208882,2017,2017-18,0.45590838536404593,0.755641933817983,0,Biotech/Healthcare,0.3859906890548108,0
1073,61.66967954013596,1,0,2.6430229087468904,2016,≤2016,0.4927607909744869,0.136461606659093,0,Other,4.845429391501959,0
1074,20.50160400134156,0,0,2.9490394858353763,2019,2019-20,-1.3651820859901436,0.44488894711127874,0,AI/ML Software,0.4375294722361499,0
1075,34.178755846410226,1,0,2.8649673802584514,2018,2017-18,-0.7479230444844801,0.3601545311655422,0,Enterprise Software,4.840705211632363,0
1076,51.83301460275766,0,0,2.636429970899365,2019,2019-20,0.04882550096396537,0.1298167304062264,0,FinTech,1.100637688023629,0
1077,26.6767286031027,0,0,2.6771637608623964,2015,≤2016,-1.0864945685860414,0.1708714164770497,0,Hardware/Robotics,0.6095110985994971,0
1078,60.26819918372245,0,0,1.3894115876789046,2017,2017-18,0.42951104195596423,-1.1270255200724406,0,FinTech,2.280455717654334,0
1079,41.03446502519634,0,0,1.8487418153001753,2015,≤2016,-0.4385202883788758,-0.6640767417990298,0,AI/ML Software,0.7745038352425044,0
1080,78.68282371059564,0,0,4.277305701792592,2017,2017-18,1.2605754049097675,1.7836190913992265,0,FinTech,3.9762352206830456,0
1081,74.18583111434137,0,1,3.1728576876858687,2017,2017-18,1.0576231111087155,0.6704703629885534,1,Enterprise Software,1.3322252611611831,1
1082,80.73988101725243,0,0,3.5606030025775692,2017,2017-18,1.353411781650514,1.0612702908312277,1,Biotech/Healthcare,1.8380832718518483,0
1083,38.56270744859181,0,0,2.1546281823208666,2018,2017-18,-0.5500723666077488,-0.35578063719456215,0,Enterprise Software,1.5349634223507116,0
1084,73.2124738368013,0,0,2.5793594676502862,2021,2021+,1.0136948439531839,0.07229663230287599,0,Biotech/Healthcare,0.4263196447630583,0
1085,51.54695673210147,0,1,3.0266941014666915,2019,2019-20,0.035915517287791424,0.5231553168644368,0,Biotech/Healthcare,2.671497475011235,1
1086,58.0808454771997,0,0,3.7057074728833355,2017,2017-18,0.3307943012473423,1.2075178774486997,1,Enterprise Software,1.2182582003590274,0
1087,37.332052997425095,1,0,2.3473629588797458,2016,≤2016,-0.6056126278812048,-0.16152751825482345,0,Other,0.9538879562675108,0
1088,44.01731936296143,0,0,2.9770673437093946,2020,2019-20,-0.3039020703217489,0.4731376052228807,0,AI/ML Software,1.5897846672568037,0
1089,59.478793648318806,0,0,3.2106968339888025,2020,2019-20,0.39388464037307874,0.708607601729775,0,Biotech/Healthcare,12.880797514528268,0
1090,91.5159556954212,1,0,3.4349095836332433,2017,2017-18,1.8397432637008626,0.934586673603096,0,Other,0.6492195811696498,0
1091,51.88361473150077,0,0,2.2983689597814108,2019,2019-20,0.05110911873189258,-0.21090748643754978,0,FinTech,0.31376095237158363,0
1092,75.0731898299252,0,0,3.7817235395948643,2019,2019-20,1.0976702054495198,1.2841327899823218,0,Hardware/Robotics,4.100405250820597,0
1093,50.703435818352595,0,0,1.0775419306963119,2021,2021+,-0.0021531476366490874,-1.4413520503082946,0,FinTech,1.2044279332858654,0
1094,65.00121464503292,0,0,1.370511857157623,2021,2021+,0.6431152060519661,-1.1460741404949102,0,AI/ML Software,1.0435852932494918,0
1095,37.62975414256446,0,0,2.9806605034151006,2018,2017-18,-0.5921771754138027,0.47675907142708046,0,Hardware/Robotics,1.0007684359138764,0
1096,31.40241514028513,0,0,2.9542900533101033,2017,2017-18,-0.8732211637543792,0.4501808779520924,0,Other,5.377355347109954,0
1097,59.723625921356515,0,1,2.2650526688013555,2016,≤2016,0.40493408516222884,-0.24448623932235952,0,Other,1.9725244770035195,1
1098,54.77050343043496,0,0,2.057716104038342,2018,2017-18,0.1813963431060328,-0.45345617767265256,0,Biotech/Healthcare,0.8771783223399071,0
1099,35.80200569075244,0,0,2.071048940311017,2018,2017-18,-0.6746646896462136,-0.4400183068507838,0,AI/ML Software,2.113566691978641,0
1100,46.12680922231235,0,0,1.6009513261587682,2017,2017-18,-0.2086993772904257,-0.9138192958866526,0,AI/ML Software,2.8240127631251477,0
1101,92.38903394796098,0,0,2.455059923896884,2017,2017-18,1.8791458711608693,-0.052982128946049666,0,Other,1.4756439496345688,0
1102,86.75076313245735,0,0,0.9439520311503684,2018,2017-18,1.6246869254131882,-1.5759943557031297,0,FinTech,2.5859723599238946,0
1103,94.36054586911915,1,1,3.6320130234217545,2018,2017-18,1.968121527244548,1.133242871598441,0,Enterprise Software,2.7754463840274206,1
1104,56.97733374351862,0,0,2.8818751771815285,2018,2017-18,0.280992076139501,0.3771955257662446,0,Other,0.2047184076507045,0
1105,68.86842588738786,1,0,3.7937679234012505,2015,≤2016,0.8176450447052236,1.2962720580577074,0,AI/ML Software,9.584869437792547,0
1106,41.7875155118572,0,1,2.6610438407636643,2018,2017-18,-0.4045346145436284,0.15462450550360904,0,Enterprise Software,2.8362584520958523,1
1107,4.469411336452752,0,1,2.462825765015165,2019,2019-20,-2.088725700162376,-0.04515510942549277,0,Biotech/Healthcare,0.36752554754088307,1
1108,29.76252867083218,0,0,2.625444519276258,2020,2019-20,-0.9472303406487337,0.11874473665994849,0,AI/ML Software,4.887871850951532,0
1109,26.299254834455247,0,0,1.8004688117455148,2016,≤2016,-1.1035302130877775,-0.7127300345181943,0,Other,10.372152148912143,0
1110,60.444396336520526,1,0,1.256549198075522,2016,≤2016,0.43746293770766487,-1.2609345842851432,1,AI/ML Software,2.597347280171308,0
1111,41.061179364259445,0,0,1.5154923112743028,2020,2019-20,-0.43731465232896277,-0.9999515470517845,0,AI/ML Software,1.6740041572472295,0
1112,7.5588491978662855,0,1,2.073697481820747,2017,2017-18,-1.949297296154783,-0.4373489004359572,0,Hardware/Robotics,4.957362472237558,1
1113,38.52126371306577,0,0,1.616651395342054,2021,2021+,-0.5519427502049332,-0.8979955433658342,0,FinTech,1.5445729559395625,0
1114,61.5835949785936,0,0,3.84871820331014,2018,2017-18,0.48887573694072406,1.3516552299454885,0,AI/ML Software,1.2603689668491436,0
1115,94.80381592527193,0,0,1.7946303950548743,2016,≤2016,1.9881266023572939,-0.7186144455833674,0,Biotech/Healthcare,1.8049840845952059,0
1116,63.4727055052233,1,0,2.8936251091857943,2016,≤2016,0.5741325627897503,0.389038022382112,0,AI/ML Software,2.7685273230248497,0
1117,40.449350625465286,0,0,3.084360831620589,2019,2019-20,-0.4649268939090595,0.5812763388795207,0,AI/ML Software,2.404429512406932,0
1118,72.85468805555772,1,1,3.737438552564681,2019,2019-20,0.9975477315355943,1.2394989309226885,0,AI/ML Software,2.659854901726409,1
1119,40.803584731509126,0,0,3.1816618422576783,2015,≤2016,-0.44894007097676364,0.6793438756764887,1,Hardware/Robotics,0.38566994483900324,0
1120,54.72662122469637,0,0,2.326537710765648,2020,2019-20,0.1794159097116987,-0.18251682527602694,0,Enterprise Software,1.1126931470985322,0
1121,65.2960286810083,0,1,4.205970978277782,2015,≤2016,0.6564203613452585,1.7117224011450805,0,Enterprise Software,5.48116309133949,1
1122,57.98369433094488,0,0,1.2559884158265107,2016,≤2016,0.32640980481872,-1.2614997843121512,0,Hardware/Robotics,1.0195088051134136,0
1123,41.287216721224866,0,0,1.5599234380640277,2017,2017-18,-0.42711343471542473,-0.9551703969604083,0,Hardware/Robotics,0.39576796421584637,0
1124,13.91310668229398,0,0,2.719921114895912,2016,≤2016,-1.662525391539847,0.213965608023139,0,Hardware/Robotics,14.765784465424868,0
1125,19.73196772469354,0,0,2.585877854169854,2017,2017-18,-1.3999162876582365,0.07886636992100614,0,AI/ML Software,13.705327818326987,0
1126,50.541054913019366,0,0,3.317126139561412,2021,2021+,-0.009481506868176497,0.8158753451188568,0,FinTech,7.576800118224745,0
1127,20.968771118084376,0,1,2.660551938312277,2016,≤2016,-1.3440985204956502,0.1541287279013408,0,Biotech/Healthcare,1.8896920136974809,1
1128,5.13716734270361,0,0,2.8690347090314865,2019,2019-20,-2.058589423469164,0.3642539018863941,0,AI/ML Software,3.3800461857136503,0
1129,31.425080893572765,0,0,3.4961663543986443,2018,2017-18,-0.8721982430975193,0.996326018156312,1,Enterprise Software,0.8526723840074191,0
1130,74.30721087278963,0,0,2.640773599581667,2016,≤2016,1.063101061065451,0.13419457769522075,0,FinTech,1.3006714336517053,0
1131,52.67652966091655,0,0,3.179593987031822,2015,≤2016,0.08689390162170027,0.6772597301252281,0,FinTech,0.8450370456136773,0
1132,20.446092776472835,0,0,1.7443590969231562,2021,2021+,-1.3676873448220566,-0.7692817752142109,0,Biotech/Healthcare,4.061157066402872,0
1133,72.59539622660135,0,0,1.810331298273057,2021,2021+,0.9858457172840261,-0.702789852457221,0,FinTech,54.41629075864005,0
1134,17.203308819492914,0,1,3.3810347536387857,2017,2017-18,-1.5140363610331373,0.8802874239003602,0,Hardware/Robotics,1.6592960928405258,1
1135,70.1654656499182,0,0,2.621022475377251,2017,2017-18,0.8761813196317082,0.11428785640819931,1,Enterprise Software,5.584491954974724,0
1136,53.078229594905046,0,0,2.669294224768925,2016,≤2016,0.10502288922345944,0.16293988508422583,0,Enterprise Software,6.684218192882465,0
1137,15.113595099531477,0,0,1.8064921746578975,2017,2017-18,-1.6083465436220443,-0.7066592202462362,0,Hardware/Robotics,2.8266903288155447,0
1138,47.26821179936294,0,1,2.0913097856510428,2015,≤2016,-0.1571871129927706,-0.4195978489037284,0,AI/ML Software,4.007454336392251,1
1139,18.29784694839547,0,0,2.78670471288598,2019,2019-20,-1.4646391207311378,0.28127531950961365,0,FinTech,2.726373723979821,0
1140,41.63867718762654,0,0,2.1989004785304807,2018,2017-18,-0.41125178800156953,-0.3111595689323212,0,Biotech/Healthcare,5.471967270514185,0
1141,40.952386424447035,0,0,1.638053813578695,2018,2017-18,-0.44222455071364764,-0.8764245193423094,0,Other,0.44903765963626546,0
1142,58.3217588842631,0,0,1.6496776351818816,2017,2017-18,0.34166688498512043,-0.8647091266107423,0,Enterprise Software,2.679866441723037,0
1143,71.0036209417829,0,0,1.8626684814507168,2016,≤2016,0.9140078304396463,-0.650040362975882,0,FinTech,2.0826230011487032,0
1144,45.17137738010535,0,1,2.161056382940308,2017,2017-18,-0.2518186575196148,-0.34930179595069655,0,FinTech,1.8409504519304607,1
1145,92.7706728154891,0,1,2.223484636807375,2021,2021+,1.8963694893702887,-0.2863817394868086,0,FinTech,1.011225197998329,1
1146,35.187586429288984,0,0,4.068376755247668,2015,≤2016,-0.7023938432528756,1.57304422666667,0,Biotech/Healthcare,8.462316924876472,0
1147,67.01194720210356,0,0,3.4241743496437156,2020,2019-20,0.7338609157553465,0.9237668686761082,1,Enterprise Software,2.50841319141886,0
1148,68.50480938387882,0,0,2.7969198069101338,2016,≤2016,0.8012347878787958,0.2915708868684623,0,AI/ML Software,6.434604625540006,0
1149,41.56955076177183,0,0,4.362391968203786,2019,2019-20,-0.4143715099911427,1.869375657621528,0,Enterprise Software,2.5528465638988314,0
1150,28.601352450174485,0,0,2.3844571627247744,2015,≤2016,-0.9996350027524715,-0.12414109054242788,0,Hardware/Robotics,6.2840548437339425,0
1151,78.41548449715286,0,0,2.975484267713832,2019,2019-20,1.248510206795727,0.4715420579368787,0,FinTech,3.79407169581434,0
1152,61.3095418865438,1,0,2.828813653042261,2016,≤2016,0.476507536979464,0.323715989048593,0,Enterprise Software,1.7539597535747926,0
1153,44.126333981729786,0,0,2.972545517552411,2019,2019-20,-0.29898216741701344,0.46858015664001407,0,Hardware/Robotics,7.48468756920044,0
1154,38.076432589867046,1,0,1.751578030653019,2015,≤2016,-0.5720182773210946,-0.7620059715555143,0,Biotech/Healthcare,3.7556686437775038,0
1155,49.32406409816428,0,0,2.1955624232447253,2015,≤2016,-0.06440511906522133,-0.31452392103331933,0,FinTech,1.8177554218434386,0
1156,64.74166954074275,0,0,1.6884680787004043,2017,2017-18,0.6314017613146103,-0.825613096443987,0,Biotech/Healthcare,0.3677087867626817,0
1157,41.55160286259241,0,0,2.907657602103817,2020,2019-20,-0.41518151072594645,0.40318106166383166,0,Biotech/Healthcare,3.821073392151705,0
1158,64.7602704053867,0,0,2.503327419583195,2016,≤2016,0.6322412308190338,-0.004334387485587789,0,Other,15.248529744989344,0
1159,58.31349728523578,0,0,0.6178311709204698,2018,2017-18,0.341294033476658,-1.9046843585247812,0,FinTech,4.647996786914873,0
1160,76.40054979025352,0,1,3.013552196862892,2021,2021+,1.1575748512505142,0.5099098818491495,0,Biotech/Healthcare,2.7634284323495004,1
1161,64.87635692177298,0,0,2.716736454199643,2020,2019-20,0.6374802932092171,0.21075585893654314,0,FinTech,0.9536761341383253,0
1162,98.74782902392813,0,0,4.204227494492962,2018,2017-18,2.166122560327159,1.7099651823957243,0,Other,0.38038883423911907,0
1163,56.05213935531626,0,0,3.4270134448498357,2019,2019-20,0.23923743250189922,0.9266283299474072,0,Hardware/Robotics,5.210818413163526,0
1164,92.58187204942332,0,0,3.612836743549456,2018,2017-18,1.8878487840935305,1.1139155232010056,0,Biotech/Healthcare,2.897204137868509,0
1165,40.87863375775993,0,0,1.3711590859848295,2018,2017-18,-0.44555305805665735,-1.1454218128735159,0,FinTech,0.6458735542728912,0
1166,82.82658284390435,0,0,3.618224319581091,2021,2021+,1.4475860354730805,1.1193455419363654,0,Enterprise Software,1.4580010712205562,0
