Time	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
Inventory[S57]	109122	109122	106667	106026	111136	118490	126731	137935	148978	157489	162832	165888	167448	168055	168076	167755	167253	166675	166084	165517	164995	164081	163044	162189	161293	159483	153981	148630	140273	126997	120032	117313	115189	113087	111696	110147	106792	102337	98233.1	96180.2	96977.2	102083	111316	122393	132733	140665	145657	148499	149937	150481	150477	150155	149666	149108	148539	147996	147498	147054	146665	146329	146043	145802	145599	145431	145291	144899	140451	126492	114851	110872	112839	121042	135008	153728	174089	197012	219352	239413	257421	271824	281767	287273	289621	288351	281163	272230	261533	250388	243412	243935	248324	256131	271544	290459	306719	316763	321470	323476	323644	321914	319831
Inventory Adjustment Time[S58]	4.39431
Manufacturing Cycle Time[S58]	8.61875
Minimum Order Processing Time[S58]	2.94019
Safety Stock Coverage[S58]	9.60563
Target Delivery Delay[S58]	2.57487
WIP Adjustment Time[S58]	9.60336
Backlog[S58]	25748.7	25748.7	57989.4	70046.8	61284.1	70216.1	70071.6	47569.4	32105.6	21668.7	14624.7	9870.49	6661.8	4496.19	3034.57	2048.09	1382.3	932.944	629.663	424.973	322.595	3025.86	2042.21	1378.33	2692.29	15903.6	18918.5	17444	48200.6	58842.2	40067.2	27539.9	28531.7	19820.6	13377.3	9213.32	23799.4	28157.2	41770.9	52373	66220.8	73495	62499.4	42182.2	28469.6	19214.7	12968.4	8752.66	5907.35	3986.99	2690.9	1816.15	1225.76	827.287	558.353	376.844	254.34	171.659	115.856	78.1939	52.7747	35.6187	24.0398	16.225	10.9506	3985.25	40807.7	76793.4	76779.1	80419.7	92875.6	107856	131217	134825	169955	168181	162944	129068	90798	64890.8	44522.9	30049.4	20658.7	32917	39359.2	46444.7	68141.8	93674.2	105516	105339	130343	131988	100238	67652.5	45660	37350.6	25208.7	17013.9	15451.4	11393.2	7689.5
Inventory[S58]	125458	125458	119456	108617	103064	102847	104750	115547	135005	158350	181943	204459	225523	244961	262729	278858	293427	306537	318303	328841	338261	345932	352523	358602	363828	366848	363516	360784	353086	333694	317429	306963	299059	291651	287080	284395	279747	270873	257950	240964	218963	194741	175237	166787	167300	172714	180060	187948	195877	203546	210786	217509	223680	229301	234389	238976	243097	246792	250099	253054	255692	258046	260145	262016	263682	264699	258857	236606	207243	180228	154568	132180	119267	117467	124981	140129	160703	185369	220034	264860	312591	359653	404651	444022	472605	495627	509326	508820	496505	480044	458054	428786	410429	408136	415566	426118	437509	450261	463098	474270	485337
Inventory Adjustment Time[S59]	10.2956
Manufacturing Cycle Time[S59]	4.59182
Minimum Order Processing Time[S59]	1.77113
Safety Stock Coverage[S59]	4.73276
Target Delivery Delay[S59]	0.821879
WIP Adjustment Time[S59]	17.042
Backlog[S59]	8218.79	8218.79	33799.9	45712.3	41075.7	55372.3	63518.1	43868.1	23437.3	7497.92	2115.2	596.709	168.335	47.4881	13.3966	3.77926	1.06615	0.300766	0.0848476	0.0239359	30.3818	1697.91	478.988	135.125	1250.89	11941.3	7571.21	5625.04	28898.8	24941.5	7245.63	2382.19	8433.28	2639.03	744.483	386.503	12691.7	11925.1	19024.5	25681	42866.6	60845	60825.2	43779.7	25701	9385.95	2647.82	746.965	210.723	59.4459	16.77	4.7309	1.33461	0.376501	0.106213	0.0299632	0.00845277	0.00238457	0.000672699	0.000189772	5.35356e-05	1.51027e-05	4.26054e-06	1.20192e-06	3.39068e-07	3189.13	29794.2	45302.8	39614.1	48690.3	75838.7	111387	154357	174760	224545	236994	245676	224531	188651	151056	109574	67903	30341.6	23624.7	17903.8	20386.1	33996.4	50097.7	62100.3	66242.2	99472.5	117449	93414.4	53132.7	18454	10031.7	2829.99	798.356	3665.33	1484.37	418.747
Inventory[S59]	65038.9	65038.9	52133.6	39399.6	33836.4	32536.3	33737.2	36036.9	38340.9	44847.5	60805.7	78797.4	95510.4	109846	121538	130946	138506	144579	149457	153374	156512	157163	157973	159259	159595	155803	141176	134418	116024	80120	65772.9	65941.6	67304.4	67886	73309.6	79657.7	77440.5	68266.1	54438.9	40786.2	31641.7	28521.8	29218.5	31361.1	33433.3	37195.3	49712.4	65585.9	80821.1	94111.8	105061	113878	120966	126660	131234	134907	137856	140225	142128	143656	144883	145869	146660	147296	147806	146959	129905	86625.3	53594	36104.8	29148.5	28871.1	32590.9	38701.1	45839.4	53739.1	61348	67970.2	72688.8	74921	74848.4	73015.2	71952.3	77353.7	81663.8	90868.2	90056	77429.5	67758.3	63839.4	63460.5	66080.9	70373.7	74573.6	84031	110249	142203	175187	203896	225279	244315
Inventory Adjustment Time[S60]	12.5475
Manufacturing Cycle Time[S60]	15.1889
Minimum Order Processing Time[S60]	3.59372
Safety Stock Coverage[S60]	0.779399
Target Delivery Delay[S60]	0.164159
WIP Adjustment Time[S60]	11.5215
Backlog[S60]	1641.59	1853.86	38799.8	64018.5	68281.1	89333	103738	90733.8	77001.8	62636.3	47818	32765.5	17701.7	2904.65	1.65076	0.000772308	3.61324e-07	1.69045e-10	7.90876e-14	3.70011e-17	9.14556	58.8126	0.0275154	1.28731e-05	90.3767	5048.52	54.0217	1595.6	16469.9	21450.8	848.334	45.4784	2935.21	2.50007	0.00116965	128.286	5265.75	2295.59	13227.8	26993.9	51090.9	74140	79031.6	67731.7	56108.4	44086.5	31718.9	19128.9	6471.52	16.4916	0.00771559	3.60973e-06	1.68881e-09	7.90108e-13	3.69652e-16	1.72941e-19	8.09104e-23	3.78539e-26	1.77099e-29	8.28557e-33	3.8764e-36	1.81357e-39	8.47786e-43	0	0	1363.43	15470.3	41153.7	45295.2	57723.8	85478.9	121888	167833	194148	252962	277426	300800	296381	278431	258894	234590	208328	181869	176546	171083	167502	184169	215635	242196	257912	301732	330429	318208	290478	261720	239798	209917	180029	154748	127278	99383.6
Inventory[S60]	43731.2	43942.9	42227.8	41532.8	42052.6	43406.6	45516.7	48143.3	50648.5	52614.2	53834.8	54246.4	53875.8	52882.8	62902.9	74999.2	86324.9	96927.4	106853	116145	124814	129464	137029	144165	148848	144528	134287	135821	113605	90237	74713.1	79289.3	77025	79476.5	85572.6	91289.3	81127	68922.2	57726.8	49155.2	43674.5	40880	40295.3	41132.3	42534.5	43922.2	44957.4	45470.2	45402.8	50876.1	62043.4	72513.2	82314.6	91490.2	100080	108121	115649	122697	129294	135470	141252	146665	151732	156476	160917	161992	136002	105976	83853.9	68267.6	57983.4	52167.3	50123.1	51246	54796.8	60426.9	67373	74909.4	82150.3	88278.7	92878.4	95770.3	96948.4	96583.6	95236	93359.8	91290.7	89635.2	88995.2	89524.3	91068.2	93867.4	97745.4	101744	104973	106962	107622	106930	104959	101945	98220.7
Inventory Adjustment Time[S61]	18.8012
Manufacturing Cycle Time[S61]	18.1976
Minimum Order Processing Time[S61]	3.21985
Safety Stock Coverage[S61]	3.8036
Target Delivery Delay[S61]	1.81909
WIP Adjustment Time[S61]	8.61541
Backlog[S61]	18190.9	18190.9	50923.3	69552.7	68552.6	85467	96582.2	80853.1	64799.2	48650.6	33008.6	19711.4	11268.9	6440.85	3681.32	2104.08	1202.61	687.358	392.865	224.545	163.015	2639.95	1508.89	862.415	2133.2	14761.2	15637.9	13330.8	41960.2	47838.2	27654.6	16268	18756.3	11206.7	6405.29	3844.07	18641.7	21876.3	33509.5	41844.9	54530.8	65305.2	60070.6	41659	26143.8	15086	8622.5	4928.26	2816.78	1609.95	920.181	525.937	300.603	171.812	98.2005	56.1273	32.08	18.3356	10.4798	5.98983	3.42353	1.95675	1.11839	0.639226	0.365355	3803.68	38179.4	67532.6	62191.6	63429.8	76972.9	99144.2	133519	151017	203019	221969	240621	231938	209979	186601	158600	128813	99436.1	91705.8	83929.3	78661.3	93209.9	121687	144971	157544	198254	223778	208233	176999	144606	119362	86836.4	56503.1	36805.1	21870	12500
Inventory[S61]	70234.5	70234.5	64327.9	57198.9	52824.5	50624.1	50266.1	51217.2	52594.6	54048.2	55743.2	59194.5	66684.7	76936.5	88449.2	100380	112263	123847	135004	145674	155832	164473	172531	180580	187993	192878	190026	189207	182219	161067	146966	141624	139369	137406	138747	141813	141399	135376	124665	110290	92957.2	77516.4	66615.2	60355.5	58046.3	60691.4	67966.7	77663.5	88311.9	99181.9	109922	120346	130359	139920	149017	157655	165846	173607	180958	187918	194507	200744	206647	212235	217523	221886	217011	191452	160411	134021	109840	90182.3	77188.5	70440.9	68487.6	70324.4	74645.9	80335.3	86200.4	91215.8	94863.9	96935.4	97819.5	97573.3	96374.9	95241.5	93471.6	91303	90012.2	90218.6	91662.8	94542.6	98593.8	102710	105919	108113	109526	111622	118395	131166	149309
Inventory Adjustment Time[S62]	15.73
Manufacturing Cycle Time[S62]	9.70356
Minimum Order Processing Time[S62]	4.10552
Safety Stock Coverage[S62]	8.94534
Target Delivery Delay[S62]	3.85366
WIP Adjustment Time[S62]	4.28975
Backlog[S62]	38536.6	38536.6	72813.2	89161.3	83936.7	95841.8	100107	79030.2	61173.8	47092.4	36251.8	27906.8	21482.7	16537.5	12730.6	9800.04	7544.1	5807.47	4470.61	3441.49	2685.93	5102.29	3927.76	3023.6	4192.57	17771.8	22741.6	22429.8	55489	71183.4	55186.9	43011.3	43467.4	34095.5	26246.8	20390.8	34252.8	39218.9	54482	67499.6	84726.4	96325.8	88948.3	68776.2	52946.4	40758.3	31375.8	24153.2	18593.2	14313.1	11018.3	8481.9	6529.39	5026.35	3869.3	2978.6	2292.93	1765.11	1358.78	1046	805.21	619.853	477.165	367.323	282.766	4343	43279.4	85684.9	92622.7	101442	118932	139306	167274	175353	216372	223059	229105	207737	174298	142329	111257	85663.9	66323.7	70862.9	72947.2	76909.7	97730.1	125665	141863	145530	175084	184868	156691	121009	93153.3	78569.9	60483.3	46560.2	39899.9	31798.1	24478.2
Inventory[S62]	130509	130509	126375	118473	113017	110123	108441	110485	116316	125130	135503	146334	157203	167852	178107	187858	197037	205613	213575	220932	227701	233393	238368	243009	247091	249647	247582	245448	239593	225279	213320	205575	199719	194440	191175	189266	186148	180261	172129	162407	150965	139414	131155	128884	131882	138135	145931	154247	162699	171055	179154	186894	194207	201060	207438	213343	218785	223783	228360	232540	236352	239821	242973	245835	248430	250461	247588	232669	212770	194584	176872	160254	148304	142343	141971	146555	154870	165132	176091	187097	199579	214722	231763	247818	258548	266790	269994	265763	257007	249654	242996	235579	234735	242778	257844	275896	294466	313606	332518	349939	366866
Inventory Adjustment Time[S63]	5.13347
Manufacturing Cycle Time[S63]	7.68889
Minimum Order Processing Time[S63]	4.32543
Safety Stock Coverage[S63]	0.269873
Target Delivery Delay[S63]	3.62308
WIP Adjustment Time[S63]	14.6936
Backlog[S63]	36230.8	37362	76069.7	102068	106641	127625	141579	127735	112978	97584.4	82040.3	66891.6	52773.9	40519	30722.4	23256.3	17604.6	13326.3	10087.8	7636.27	5817.06	7408.11	5607.8	4245	5064.88	18318.5	22810.6	22157.5	54830.9	72956.6	59798.3	48846.2	49903.2	41260.7	32856.7	25693.4	39009.4	45502	65037.6	85376.3	113816	139450	145477	134126	121547	108046	94063.4	79974.9	66312.2	53452.2	41832.5	32015.8	24259.4	18363.9	13901.2	10522.9	7965.64	6029.84	4564.48	3455.22	2615.54	1979.91	1498.76	1134.53	858.819	4756.12	43300.8	88596.2	105622	127361	161797	202714	251282	278537	336771	359287	379493	370895	348023	323168	293535	262361	231914	223584	215972	211193	227389	258930	286137	302758	347473	376820	364790	336709	307150	284184	253377	223057	197930	171231	144969
Inventory[S63]	45953	47078.2	47190.6	47903.5	50137.6	53411.6	57638.8	62415.3	66745.7	69962.2	71894.7	72671.5	72700	72864.3	73966.5	76065	78806.9	81894.7	85120.5	88341.9	91462.7	93879.2	95913	97914.9	99598.9	99911.1	95576	91429.3	83632.6	70302.7	59805.6	52429	47125.5	43296.1	40977.9	39827.3	38555	36988.5	36059.6	36306.2	38078.3	41546.5	46503.8	52020.2	56938.4	60630.7	62887.4	63670.9	63284.5	62093.1	60713.4	59883.2	60013.2	61038.5	62649.3	64601.1	66721.4	68890.5	71027.5	73079.7	75014.3	76813.4	78468.9	79979.7	81349.5	82245	78068.4	65260.4	54653.9	48347.6	46136	47791.3	52968.7	61228.5	71697.9	84092	97283.4	110170	121348	129553	134287	135574	133883	129616	123762	117405	111123	106040	103506	103687	106134	111100	118073	125133	130543	133419	133766	131793	127651	121770	114975
Inventory Adjustment Time[S64]	17.2862
Manufacturing Cycle Time[S64]	4.85087
Minimum Order Processing Time[S64]	4.13461
Safety Stock Coverage[S64]	9.54578
Target Delivery Delay[S64]	3.17327
WIP Adjustment Time[S64]	16.9191
Backlog[S64]	31732.7	31732.7	65143.1	79953.4	73564	84756.8	88761.7	67491.8	49618.6	36097.5	26257.4	19099.6	13893.1	10105.8	7351	5347.13	3889.5	2829.23	2057.98	1496.98	1125.18	3753.3	2730.15	1985.92	3264.45	16718.7	20833.5	19968	51957.6	65308.7	47879.3	35342.3	35884.2	26705.1	19425.3	14315.4	28540.5	33278	47826.2	59767.6	76124.4	88339.1	82447.6	62446	45875.9	33374.1	24276.4	17658.7	12844.9	9343.41	6796.41	4943.71	3596.06	2615.78	1902.72	1384.04	1006.75	732.312	532.685	387.475	281.85	205.018	149.13	108.477	78.9066	4118.14	42131.8	81651.3	85828.5	93400.9	112521	138541	173841	189433	237261	250242	261377	243947	212725	180118	144116	109279	80506.7	78002.3	74581.9	74621.7	92044	116528	130475	132844	162537	175170	148576	111251	81201.1	65782.6	47850.3	34806.4	29337.1	22370.2	16272.1
Inventory[S64]	136804	136804	131722	121768	114151	109302	105895	106202	110782	119455	130729	143029	155251	166645	176732	185270	192379	198280	203166	207202	210527	212647	214091	215351	216170	215416	209505	204024	194542	176309	162356	154608	150007	146684	146207	147397	146881	143126	136630	127946	117362	107642	101580	99959	102840	109777	119316	129976	140710	150805	159801	167445	173816	179107	183491	187114	190103	192563	194586	196247	197609	198725	199639	200386	200996	201109	195557	176517	153520	134250	118560	107868	103149	104051	109355	118538	129973	142226	153910	163618	171498	178767	188374	199356	206869	214180	217538	213490	205720	199751	195425	192353	193969	201239	215550	235052	256841	279954	302274	321719	339117
Inventory Adjustment Time[S65]	11.8995
Manufacturing Cycle Time[S65]	12.381
Minimum Order Processing Time[S65]	1.15516
Safety Stock Coverage[S65]	0.995353
Target Delivery Delay[S65]	0.355024
WIP Adjustment Time[S65]	19.6344
Backlog[S65]	3550.24	3550.24	36910.3	60833.3	64742.3	85540.4	99535.5	85902.5	71440.2	56420	41151.4	25913	10944.2	882.545	39.8287	1.79744	0.0811172	0.00366077	0.000165208	7.45571e-06	21.5415	603.876	27.2525	1.22989	562.555	8361.25	1461.62	2430.51	17515.2	9376.11	476.292	181.676	5156.47	284.576	12.8427	161.242	7028.22	4857.34	12873.4	26838.3	53456.8	78996.4	85563.6	75056.5	63594.4	51411.7	38803.2	26043.7	13363	2066.33	93.2519	4.20839	0.189922	0.00857104	0.000386805	1.74563e-05	7.87789e-07	3.55524e-08	1.60445e-09	7.24079e-11	3.26772e-12	1.4747e-13	6.65521e-15	3.00345e-16	1.35544e-17	2226.14	18904.4	27004.1	28249.6	46937.9	82416.6	125292	175732	204624	264423	288643	310894	304852	285135	264043	238647	211876	185509	180821	176385	174004	191873	224367	251578	267426	310869	338710	325165	295844	265553	242427	211804	181657	156567	129661	102610
Inventory[S65]	21505.1	21505.1	16180.3	14013.2	13786.4	14315.3	15245	16298.8	17108.4	17560.8	17667.8	17482.8	17078.5	20971.5	33345.4	45619.2	56977.2	67453.2	77114.5	86024.2	94224	98840.5	105252	111671	116087	113834	100888	101029	78193.4	41011.2	36700.7	41454.6	41115.9	41618.8	47613.9	53710.5	45736.9	34882.1	21341.7	13483.3	10894.1	10704	11588.6	12754.9	13738.3	14390.4	14706.1	14730.1	14518.8	15250.6	24756	35447.3	45415.9	54612.7	63094.3	70916.2	78129.7	84782.1	90917.1	96574.9	101793	106604	111042	115135	118909	120169	96068.9	47863.3	22501.9	12988.2	10234.1	10476.7	12139.1	14552.1	17290.6	20320.4	23327.7	26113.4	28378.3	29922.2	30770.4	30998.6	30705.2	30029.3	29282.3	28591.3	28023.1	27819.9	28162.4	28947.8	29997.9	31465.2	33170.3	34569.3	35350.9	35499.3	35152.8	34383.1	33268	31933.7	30446.2
Inventory Adjustment Time[S66]	17.1965
Manufacturing Cycle Time[S66]	18.9765
Minimum Order Processing Time[S66]	3.04309
Safety Stock Coverage[S66]	0.842894
Target Delivery Delay[S66]	3.80259
WIP Adjustment Time[S66]	3.68585
Backlog[S66]	38025.9	38513	76087.1	100779	104252	124200	137079	122338	106857	91020.3	75394.9	60523.1	47205.7	36284.9	27833.4	21350.5	16377.5	12562.9	9636.72	7392.14	5707	7406.04	5681.02	4357.8	5204.92	18524.3	23245.6	22747.5	55621.5	71073.2	54907.6	42645.9	43058.6	33661.5	25821.1	19992.7	33864.7	38806.8	54016.4	67054.9	85601.3	101695	100349	84072.5	68778	54625.7	42341.4	32498.2	24928.7	19122.3	14668.4	11251.8	8631.03	6620.69	5078.6	3895.69	2988.31	2292.27	1758.36	1348.8	1034.64	793.65	608.793	466.993	358.221	4396.02	43257.5	85462.8	92170.8	100866	118970	142607	176495	192353	242027	258195	273749	261785	236835	211147	181833	152266	124367	119084	113540	110630	127097	156676	180775	194231	235901	262135	247329	217102	186221	163190	133472	105860	86078	67189.7	51539.9
Inventory[S66]	38859.9	39345.7	38365.5	37846.6	38969	40994.3	43712.7	46909.1	49608.8	51380.3	52476	53465.7	55194.2	58545.8	63632.8	69992.4	77201.6	84942.8	92978.3	101132	109272	116784	123934	131030	137774	143136	143942	144771	141890	130174	119960	113501	108773	104492	102296	101634	99869	95217	87979.1	78627.9	68015.8	59365.9	54336.6	52291.7	51892.4	52474.8	54274.9	57792.1	62896.1	69111.5	76061.3	83462.2	91102.7	98826	106517	114093	121494	128678	135620	142302	148715	154855	160723	166323	171661	176419	176193	163638	144816	126281	107445	90645.9	79278.7	73719.9	72725.7	75476.7	80366	85994.7	91106.9	94626	96293.7	96970.3	97376.8	97669.4	96687.9	95579	92926	88787.1	85581	84479.4	85148.8	87655.5	91845	96099.5	99065.3	100710	101588	102998	106503	112365	121488
Inventory Adjustment Time[S67]	1.61535
Manufacturing Cycle Time[S67]	15.2028
Minimum Order Processing Time[S67]	0.665395
Safety Stock Coverage[S67]	6.98467
Target Delivery Delay[S67]	0.404929
WIP Adjustment Time[S67]	8.71306
Backlog[S67]	4049.29	4049.29	17575.5	14648.7	7491.15	14685.8	7204.66	492.809	33.7088	2.30573	0.157715	0.0107879	0.00073791	5.04741e-05	3.4525e-06	2.36156e-07	1.61534e-08	1.10491e-09	7.55777e-11	5.16962e-12	23.2884	759.791	51.9708	3.55487	668.597	8954.91	2078.76	2672.06	19095.9	9030.41	683.003	234.719	5601.08	457.747	31.3105	166.236	7911.77	5654.8	8957.46	11565.4	14622.3	13019.3	5301.9	362.657	24.8063	1.69678	0.116062	0.00793884	0.000543028	3.71439e-05	2.54069e-06	1.73787e-07	1.18873e-08	8.13106e-10	5.56176e-11	3.80432e-12	2.60221e-13	1.77995e-14	1.21751e-15	8.32794e-17	5.69643e-18	3.89644e-19	2.66522e-20	1.82305e-21	1.24699e-22	2388.5	20575.4	22434.9	11725.4	14723.2	19391.8	19720.7	26203.6	16409.2	27999.3	15553.5	17701.9	3580.66	1085.97	1799.32	397.678	27.2018	352.717	10423.4	6926.45	11362.2	20568.9	23901.3	19262.1	17046.9	31005.7	18209	4143.28	283.406	19.3854	3158.15	216.022	14.7762	2776.96	324.215	22.1768
Inventory[S67]	76500.6	76500.6	52090.1	29316.6	33115.8	42737.5	51570.5	93857.3	141930	187370	229939	269794	307107	342040	374745	405363	434028	460865	485990	509513	531519	549330	567924	585946	601441	610033	606885	615871	603071	571788	574359	583980	588072	591476	599801	607941	602640	593012	575327	555594	527551	496685	477985	477882	482071	486287	490253	493968	497446	500702	503751	506605	509277	511779	514121	516313	518366	520288	522087	523771	525348	526825	528207	529501	530713	529789	505050	448488	408132	378407	338593	287996	235089	188378	138690	113822	120111	150127	210191	271018	328886	384847	437527	475334	496810	521836	529184	513812	493292	483799	459974	421946	420773	442454	466102	484049	502066	521486	538375	551756	567556
Inventory Adjustment Time[S68]	10.9645
Manufacturing Cycle Time[S68]	6.82038
Minimum Order Processing Time[S68]	3.00621
Safety Stock Coverage[S68]	1.85282
Target Delivery Delay[S68]	0.637638
WIP Adjustment Time[S68]	5.66644
Backlog[S68]	6376.38	6425.98	40621.3	63160.3	65033	83585.4	95181.1	78931	61618.1	43616	25425.6	8761.16	1696.39	325.606	62.4969	11.9957	2.30245	0.441934	0.0848249	0.0162813	28.2623	1360.09	261.056	50.1072	1039.71	10923.1	5241.42	4150.54	26964.8	34127.2	14873.4	3644.48	7772.06	1698.1	325.933	235.565	11564.8	10703.1	23373.3	38311.7	62776.8	85207.2	88374.8	74292.5	59114	43177.2	26937.1	11336.3	2339.71	449.085	86.1975	16.5448	3.17561	0.609528	0.116993	0.0224557	0.00431015	0.000827291	0.00015879	3.04783e-05	5.85001e-06	1.12285e-06	2.15521e-07	4.13671e-08	7.94002e-09	2924.28	27435.7	56062.9	63235.3	78561.9	108278	145216	189949	213173	267040	284825	299987	286204	258244	228711	195072	160647	127543	117265	108482	102930	118633	149719	175942	190836	233034	259104	243059	210450	176254	148955	114282	80547.4	52588.8	24315.8	5364.17
Inventory[S68]	48590.3	48639.6	44341.4	42059.9	42413.8	44232.6	47199	50681.1	53379.4	54689.3	54537.9	54346.9	62041.8	73553.3	84408.9	93954.3	102226	109372	115540	120863	125448	127201	129524	132267	133717	130267	115383	110441	92470.1	68668.8	53670.4	48239.6	48398.4	49392.1	55974.8	63141.2	60421.7	51612.2	43815.8	38780.2	36923.9	37790.7	40667.7	44199.1	47056.2	48627	48802.1	48230.6	52745.1	62712.8	72590.4	81358.7	88972.8	95553.1	101234	106137	110368	114020	117172	119892	122240	124266	126015	127524	128826	128429	109922	80391.5	60742.5	49585.9	44701.3	44724	48531.1	55195.6	63527	73234.7	83100.6	92146.8	99135.3	103135	104100	102355	98415.9	92974.1	87325.2	82230.3	78082.7	75771.6	76019.2	78533.5	82541	88292.7	95126.2	100978	104363	104919	103069	99221.8	93847.8	88202.7	90604.5
Inventory Adjustment Time[S69]	9.76752
Manufacturing Cycle Time[S69]	10.7803
Minimum Order Processing Time[S69]	2.23952
Safety Stock Coverage[S69]	2.99223
Target Delivery Delay[S69]	2.66873
WIP Adjustment Time[S69]	14.6162
Backlog[S69]	26687.3	26687.3	60234.5	79080.3	78362.2	95646.4	106740	90796.7	74390.6	57864.1	42093.6	29072.4	19898.1	13618.9	9321.18	6379.7	4366.47	2988.55	2045.45	1399.97	994.051	3511.73	2403.53	1645.05	2898.61	16117.9	19305.4	17914	48872.9	59981.1	41410	28843.2	29728.3	20918	14316.9	9983.76	24514.8	28950.7	42738.2	53991	72299.1	90512.7	92106.8	78450.2	64918.9	51328.4	38108.7	26589.1	18201.3	12457.5	8526.31	5835.67	3994.11	2733.7	1871.03	1280.59	876.474	599.886	410.581	281.014	192.335	131.64	90.0985	61.6662	42.2063	4022.03	41057.8	77671.9	78553.2	84184.1	104164	134826	177223	200886	256938	277974	296987	287263	263217	237093	206072	173586	141608	131720	122017	114840	127805	154761	176658	187632	226426	249755	231676	197754	162956	135633	101836	71852.4	53234.6	37412.1	25606
Inventory[S69]	52317.5	52317.5	47235.6	40412.3	36559.6	35137.4	35346.1	36840.5	38740.7	40753.9	43270.2	47910.4	55468.4	64730.9	74633.7	84631.2	94407.5	103772	112617	120890	128571	134950	140588	145977	150743	153533	150269	147625	140223	121574	106456	97489	91422.9	86264.7	84148.8	83937	81776.3	75729.9	66272.3	54266.6	42401.1	34656	31222.6	30660.8	31484.2	32874	34762	38090.4	43980	51677.8	60135.6	68738.4	77187	85302.6	92983	100177	106865	113051	118750	123986	128786	133180	137197	140867	144217	146821	142666	122449	95909.9	72548.7	53915.4	42402.1	37627.7	37744.6	40971.4	46404	52902.4	59595.6	65557.9	70063.1	72906	74425.3	74749.5	74257.8	72927.5	71583	69851.6	67759.4	66719.9	67048.8	68400.3	71046.3	74678.6	78319.1	81358.3	83667.2	85910.9	90312	99764	112554	128187
Inventory Adjustment Time[S70]	16.2002
Manufacturing Cycle Time[S70]	8.5313
Minimum Order Processing Time[S70]	3.51468
Safety Stock Coverage[S70]	5.02333
Target Delivery Delay[S70]	4.32165
WIP Adjustment Time[S70]	16.8058
Backlog[S70]	43216.5	43216.5	78152	96958.2	94946.4	110435	119571	102335	85595.4	69719.2	55665.4	44108.3	34937.6	27673.7	21920	17362.6	13752.7	10893.4	8628.5	6834.53	5450.42	7403.48	5864.21	4644.97	5567.37	19056.8	24358	24273.7	57856.9	74789.9	59638.3	47774	48291.4	38901.5	30813.4	24593.2	38256.7	43326.2	58956.4	72684.5	92080.1	108660	107446	91166.3	75871.2	61653.4	49199.9	38984	30878.8	24458.7	19373.5	15345.5	12155	9627.83	7626.09	6040.54	4784.64	3789.86	3001.9	2377.77	1883.4	1491.82	1181.66	935.976	741.375	4745.72	44108	88017.5	96912.9	108137	130665	160581	200472	221323	275209	294937	313497	304030	280785	256026	226605	195788	165650	157522	149063	143002	156527	183137	203854	213675	251417	273806	255486	222210	188905	163756	132752	105771	87868.8	70710.3	56008.8
Inventory[S70]	85380.1	85380.1	81696.8	74884.8	69820.3	66687.5	65046.7	65385	67073.8	69808.1	74035.3	80040.3	87416.8	95465.1	103634	111528	118988	125969	132453	138437	143929	148485	152411	156050	159202	160999	158612	156073	150148	136747	125240	117670	112262	107780	105577	104966	103492	99695.2	93717.6	85791.3	76515.8	68497.6	63467.1	61330.3	61249.8	62675.3	65794.9	70696.1	76955.1	83922.1	91084.8	98061.3	104659	110833	116567	121859	126717	131158	135202	138873	142198	145202	147910	150347	152538	154217	151476	137923	119526	102385	87181.1	75919.5	69695.9	68119.7	70363	75771.3	83184.5	91553.7	99717.8	106886	112469	116594	119464	121196	121367	121227	120005	117444	115114	114240	114564	116429	120128	124786	129660	134386	139532	146879	156821	167940	180273
Inventory Adjustment Time[S71]	13.8517
Manufacturing Cycle Time[S71]	19.0397
Minimum Order Processing Time[S71]	4.09509
Safety Stock Coverage[S71]	3.98343
Target Delivery Delay[S71]	1.58916
WIP Adjustment Time[S71]	0.568694
Backlog[S71]	15891.6	15891.6	48982.2	67766	65211.6	79085.7	85865.3	65047.5	44258.5	25641.6	13536	7123.38	3748.71	1972.77	1038.18	546.347	287.517	151.307	79.626	41.9035	56.1939	2456.06	1292.51	680.191	1941.03	14306.1	14287	11782.6	39574.5	43549.1	23211.6	12660.2	15892.8	8815.65	4639.27	2623.73	17297.1	19922.1	30678.1	37985.8	47772.6	51635.5	39147.3	20617.2	10849.9	5709.8	3004.81	1581.29	832.161	437.928	230.462	121.281	63.8248	33.5881	17.6759	9.302	4.89522	2.57613	1.3557	0.713442	0.375452	0.197583	0.103979	0.0547193	0.0287963	3721.51	36985	63487.9	55517.4	55214.8	64338.4	75490.6	94929.3	95195	129022	129318	129761	103938	68571.8	40789.5	22106.4	11633.6	6496.8	20959.5	26084.2	32106.6	50746.6	69780.6	74978.1	71002.9	93884.8	97009.2	65130.8	34439.3	18123.8	15509.1	8161.73	4295.14	6067.08	3968.38	2088.38
